ID,Landuse2009,D_station,D_Road,D_River,D_Open,Pop_density,DEM,Slope,Entropy,Landvalue,Area,Zone,Results,Landuse2014
20199,1,532.707,74.2915,2476.67,266.345,2752.93,18.709,6.03498,0.665782,4611433.02,589.5974532,1,1,1
20200,1,578.672,56.1883,2523.01,224.635,2752.93,17.9194,7.39403,0.708499,4722409.989,301.4934417,1,1,1
20201,1,560.663,30.6547,2526.26,211.274,2752.93,13.7885,7.05135,0.707699,4519028.316,375.2380244,1,1,1
20202,1,696.104,24.245,2458.05,173.688,2752.93,36.2386,6.29696,0.611609,5584222.339,587.6696907,1,1,1
20203,1,691.132,32.8299,2483.51,159.774,2752.93,30.7759,10.2689,0.625228,5212778.053,605.184964,1,1,1
20204,1,685.565,33.2904,2490.41,160.413,2752.93,30.4506,8.47407,0.616996,5702616.184,576.4080269,1,1,1
20205,1,682.14,36.2853,2499.96,160.081,2752.93,30.2694,6.62541,0.618271,5649739.05,587.107377,1,1,1
20206,1,760.696,114.449,2630.12,94.8962,2752.93,15.2051,9.76454,0.724152,6048967.766,496.7398674,1,1,1
20207,1,674.43,48.9815,2524.02,175.703,2752.93,25.3813,9.36768,0.625032,6631516.836,509.1650652,1,1,1
20208,1,658.821,28.0034,2501.51,185.126,2752.93,28.177,8.70749,0.616495,7164358.787,556.4877621,1,1,1
20209,1,648.934,27.6453,2504.98,197.447,2752.93,27.3326,8.76495,0.629133,6931462.947,525.4314619,1,1,1
20210,1,774.505,28.444,2570.98,69.2458,2752.93,21.3165,13.2566,0.672568,6544620.407,412.3738999,1,1,1
20211,1,767.046,28.5828,2560.93,77.5951,2752.93,23.3785,10.6317,0.672428,6572269.723,411.5168803,1,1,1
20212,1,755.97,28.7562,2548.37,88.5309,2752.93,24.8783,11.6114,0.663375,6490977.35,615.5700467,1,1,1
20213,1,745.036,28.9658,2533.3,102.154,2752.93,26.7023,10.7055,0.65594,6136030.54,613.6009158,1,1,1
20214,1,737.827,28.4223,2520.74,113.792,2752.93,28.5099,12.5788,0.652698,6448881.399,408.0543693,1,1,1
20215,1,730.686,24.9944,2510.69,123.234,2752.93,30.1386,11.3872,0.647851,6359879.484,407.088522,1,1,1
20216,1,716.615,24.578,2495.62,137.555,2752.93,31.9285,9.97783,0.636201,5707240.434,811.6065714,1,1,1
20217,1,709.687,24.6473,2480.55,152.034,2752.93,33.994,11.3112,0.628468,5356522.061,404.5115736,1,1,1
20218,1,702.837,24.6937,2470.5,161.746,2752.93,35.3192,6.23321,0.62114,4901405.527,403.6362219,1,1,1
20219,1,739.143,78.7076,2567.29,110.126,2752.93,22.7166,10.1017,0.647613,7171141.133,438.6119948,1,1,1
20220,1,726.079,69.0326,2546.77,115.343,2752.93,23.0523,9.72608,0.653003,6542426.176,678.8750617,1,1,1
20221,1,713.181,65.091,2525.25,130.176,2752.93,25.086,10.9394,0.636711,6252547.571,992.74187,1,1,1
20222,1,751.505,59.1013,2566.27,94.6218,2752.93,19.9014,8.31523,0.663037,6756480.723,467.7082974,1,1,1
20223,1,746.551,125.996,2632.4,99.9662,2752.93,13.4694,9.65723,0.727049,5172471.95,505.8335757,1,1,1
20224,1,753.552,126.931,2631.4,99.9212,2752.93,14.6415,10.1,0.725419,5709488.513,505.8802993,1,1,1
20225,1,628.604,26.0212,2389.63,247.567,2752.93,34.1684,7.23275,0.522292,5700491.05,599.7981399,1,1,1
20226,1,632.284,25.9177,2405.83,233.958,2752.93,32.8675,8.12393,0.529626,5759635.94,642.6296424,1,1,1
20227,1,636.565,24.2323,2421.27,222.535,2752.93,31.978,7.59953,0.540677,5594914.158,622.7111209,1,1,1
20228,1,633.449,23.6294,2433.62,216.259,2752.93,30.8471,7.40702,0.546896,5542761.42,633.2701226,1,1,1
20229,1,629.266,22.795,2442.04,216.6,2752.93,30.159,7.28927,0.539134,5334230.448,639.7815446,1,1,1
20230,1,621.417,24.0203,2447.49,221.361,2752.93,29.069,6.78347,0.559837,5179724.141,639.7194633,1,1,1
20231,1,609.106,27.7552,2447.13,232.348,2752.93,27.5276,8.95425,0.571567,4948845.822,700.6801659,1,1,1
20232,1,596.815,29.3851,2449.05,242.497,2752.93,26.7509,7.39751,0.595335,4892423.126,753.0656201,1,1,1
20233,1,559.1,74.8553,2406.51,285.972,2752.93,20.9375,7.20553,0.598255,4859359.989,693.6712498,1,1,1
20234,1,567.281,72.534,2405.26,276.26,2752.93,22.4462,7.05896,0.595335,4892423.126,744.7858609,1,1,1
20235,1,580.286,69.6761,2404.58,266.583,2752.93,24.1091,7.51537,0.571567,4948845.822,730.6737714,1,1,1
20236,1,593.307,64.6503,2403.65,258.043,2752.93,26.2309,9.29914,0.552403,5125038.498,725.0321223,1,1,1
20237,1,606.814,56.5274,2398.12,253.377,2752.93,29.0321,9.121,0.534993,5616183.278,762.0251826,1,1,1
20238,1,327.067,210.553,2069.83,200.495,4088.59,18.709,6.57224,0.521478,7255967.595,204.7839425,1,1,1
20239,1,316.696,200.711,2070.67,207.965,4088.59,19.8898,8.73086,0.525472,8013199.441,218.706633,1,1,1
20240,1,306.722,190.723,2071.64,215.815,4088.59,20.5936,6.57236,0.529407,8769779.494,211.869303,1,1,1
20241,1,286.787,171.056,2073.66,198.523,4088.59,21.3008,5.92004,0.537292,7438904.689,212.0080739,1,1,1
20242,1,266.885,151.392,2075.86,179.531,4088.59,19.9913,6.3963,0.545858,7949077.72,212.1403601,1,1,1
20243,1,256.944,141.557,2077.04,170.132,4088.59,19.8773,4.13243,0.548084,8133104.562,212.2579418,1,1,1
20244,1,237.095,121.763,2079.53,151.588,4088.59,21.8346,6.85622,0.55696,8827665.574,212.3884989,1,1,1
20245,1,217.295,102.038,2082.22,133.297,4088.59,25.1687,8.2569,0.566543,8142185.646,212.5287987,1,1,1
20246,1,197.559,82.3157,2085.1,115.009,4088.59,28.2408,10.1557,0.575807,8796496.174,212.7061775,1,1,1
20247,1,177.908,62.5927,2088.16,96.7211,4088.59,30.778,6.84344,0.585507,8349897.781,212.8338802,1,1,1
20248,1,150.5,27.2705,2127.93,88.2208,4088.59,31.5543,6.6588,0.589832,6167410.662,411.2479255,1,1,1
20249,1,193.476,67.8457,2116.8,118.891,4088.59,27.6444,9.35316,0.579793,9274112.437,402.2239328,1,1,1
20250,1,222.297,97.7618,2112.47,146.194,4088.59,23.9286,7.75415,0.566543,8142185.646,402.3547622,1,1,1
20251,1,231.981,107.734,2111.12,155.337,4088.59,22.5823,7.46675,0.561676,8557592.018,402.3639258,1,1,1
20252,1,251.437,127.679,2108.57,173.623,4088.59,20.1016,7.76581,0.5525,8407424.159,402.3899182,1,1,1
20253,1,270.989,149.305,2105.92,194.195,4088.59,18.0183,5.70884,0.543672,7506869.128,603.7379974,1,1,1
20254,1,285.704,163.525,2104.28,207.909,4088.59,17.9491,5.79751,0.537398,7136927.025,603.7666086,1,1,1
20255,1,300.457,175.376,2103,219.338,4088.59,17.859,5.85224,0.533307,7981897.344,402.566475,1,1,1
20256,1,310.31,184.857,2102.03,228.496,4088.59,17.6289,6.63242,0.529407,8769779.494,402.5940003,1,1,1
20257,1,320.177,194.43,2101.03,229.009,4088.59,16.8769,5.2375,0.525472,8013199.441,408.2428834,1,1,1
20258,1,339.941,213.654,2092.68,211.864,4088.59,17.1712,2.75334,0.519479,6611026.009,164.8743412,1,1,1
20259,1,241.695,117.707,2109.82,164.48,4088.59,21.4702,6.9559,0.55696,8827665.574,402.4183844,1,1,1
20260,1,152.348,30.9147,1994.96,64.9846,4992.35,37.3224,15.2153,0.607217,4630910.635,455.5411183,2,1,1
20261,1,159.057,30.8502,1984.45,71.0427,4992.35,38.4015,15.8168,0.611706,4894296.239,460.675349,2,1,1
20262,1,244.402,107.935,1998.31,142.593,4992.35,28.3373,8.73633,0.54129,7276475.298,255.953827,1,1,1
20263,1,219.283,85.3227,2001.72,117.427,4992.35,27.63,8.19376,0.55644,7217478.918,255.874714,1,1,1
20264,1,258.856,61.6766,1899.87,166.088,4992.35,46.5399,12.944,0.607806,5109526.916,779.4878966,1,1,1
20265,1,270.963,72.7758,1896.36,178.017,4992.35,46.4139,13.3638,0.607001,4920341.921,826.6965035,1,1,1
20266,1,283.169,82.9348,1893.05,176.409,4992.35,46.6149,12.3909,0.589669,5153099.819,727.2702865,1,1,1
20267,1,309.653,111.207,1885.38,144.787,4992.35,48.2171,12.9745,0.565458,6811616.249,1292.359453,1,1,1
20268,1,340.246,120.128,1861.34,127.471,4992.35,53.331,11.4182,0.572697,6382368.892,641.0702053,1,1,1
20269,1,326.119,132.339,1900.94,131.646,4992.35,44.7672,13.3073,0.563398,6986024.186,626.7089799,1,1,1
20270,1,307.388,133.482,1933.65,154.479,4992.35,37.5294,10.0097,0.554357,6886752.722,386.1854414,1,1,1
20271,1,230.849,95.1231,1978.87,138.651,4992.35,31.1376,8.58751,0.547478,6513794.538,975.7291393,1,1,1
20272,1,242.563,81.5219,1937.8,151.88,4992.35,37.2381,9.65975,0.59106,5194467.282,933.5437614,1,1,1
20273,1,293.086,122.781,1938.5,168.004,4992.35,36.9068,8.1964,0.562248,6323363.057,436.9145555,1,1,1
20274,1,277.007,108.903,1940.34,175.927,4992.35,37.1036,8.42665,0.575102,5577279.04,551.6184072,1,1,1
20275,1,307.077,164.094,1990,172.424,4992.35,28.1584,9.04723,0.544783,8187027.364,281.9580513,1,1,1
20276,1,235.746,93.2927,1958.08,149.313,4992.35,34.0589,11.7068,0.565278,3781266.867,934.7920972,1,1,1
20277,1,278.505,139.329,1990.68,179.048,4992.35,29.91,7.87039,0.542156,6477783.618,415.9040145,1,1,1
20278,1,271.167,123.213,1974.86,169.913,4992.35,32.2069,8.61321,0.545333,6086328.883,692.7415003,1,1,1
20279,1,256.967,118.998,1996.76,154.906,4992.35,28.9914,9.2119,0.541111,6330130.484,244.7931271,1,1,1
20280,1,165.918,29.3185,2166.45,59.9459,4534.17,48.8352,15.2411,0.615445,7154386.98,590.7790015,2,1,1
20281,1,624.887,228.025,2716.61,62.8417,1514.44,14.5942,5.38416,0.885246,2230899.074,412.7883861,1,1,1
20282,1,629.823,227.062,2722.34,71.4061,1514.44,13.3923,5.60292,0.892661,2330881.088,755.7564355,1,1,1
20283,1,654.015,227.493,2739.61,35.8786,1514.44,8.82694,6.61182,0.916354,1693574.905,392.8500622,1,1,1
20284,1,607.268,172.846,2694.09,35.8318,1514.44,4.94605,5.49135,0.8956,3450201.139,413.374379,1,1,1
20285,1,600.306,170.167,2687.62,45.9038,1514.44,5.61404,6.18088,0.893129,3127909.735,413.8267791,1,1,1
20286,1,593.456,168.115,2681.18,56.0983,1514.44,6.02576,7.20053,0.889959,3322733.84,414.0943649,1,1,1
20287,1,586.716,166.411,2674.76,66.4178,1514.44,6.5273,9.32861,0.887952,3537504.759,414.5154491,1,1,1
20288,1,573.587,164.56,2662.01,87.2553,1514.44,8.00567,9.10935,0.881646,4084384.316,415.201977,1,1,1
20289,1,560.359,164.232,2649.12,108.624,1514.44,8.78849,7.76402,0.880232,3914727.906,467.7901358,1,1,1
20290,1,535.877,125.712,2623.5,101.891,1514.44,5.78984,6.37288,0.875896,4354438.997,404.0461231,1,1,1
20291,1,549.341,126.45,2636.33,81.51,1514.44,5.72231,6.6959,0.887952,3537504.759,404.9671863,1,1,1
20292,1,577.654,135.43,2662.3,43.147,1514.44,5.3595,5.10346,0.89488,3488967.847,406.7933326,1,1,1
20293,1,639.853,226.779,2728.92,57.605,1514.44,12.4626,6.15893,0.914683,2284352.21,472.1582272,1,1,1
20294,1,525.092,116.245,2604.25,123.402,1514.44,7.95093,8.20994,0.857587,4870491.467,413.9163098,1,1,1
20295,1,544.664,135.006,2623.48,112.518,1514.44,5.90694,5.40323,0.874223,4312793.55,420.4035554,1,1,1
20296,1,741.892,217.05,2759.62,20.8181,3060.45,11.8139,5.78345,0.897176,4886286.801,406.7956778,1,1,1
20297,1,732.992,208.719,2749.68,25.1985,3060.45,11.8459,4.00393,0.895853,5198005.05,407.2038757,1,1,1
20298,1,724.122,200.549,2739.75,32.2299,3060.45,11.5218,5.16847,0.891978,5260753.461,407.5084791,1,1,1
20299,1,715.283,192.557,2729.81,40.5575,3060.45,10.7434,5.81317,0.887572,5323501.872,407.9259905,1,1,1
20300,1,697.706,177.205,2709.94,58.858,3060.45,9.99354,6.00456,0.876481,5625555.471,408.5986196,1,1,1
20301,1,680.269,162.894,2690.07,78.0572,3060.45,8.85154,5.85402,0.840972,5253865.011,409.381377,1,1,1
20302,1,662.983,149.923,2670.21,97.6267,3060.45,8.19935,4.8807,0.815283,5699281.762,410.1171325,1,1,1
20303,1,645.861,138.666,2650.35,114.789,3060.45,7.71279,4.25661,0.798373,5396779.558,410.8622105,1,1,1
20304,1,628.916,129.573,2630.49,118.011,3060.45,7.52824,3.02349,0.774809,4886825.462,411.6315814,1,1,1
20305,1,779.658,231.166,2806.87,19.8894,3060.45,5.8712,9.37612,0.877575,3753475.256,545.3352338,1,1,1
20306,1,784.835,210.71,2786.38,37.6613,3060.45,8.27065,5.9385,0.852928,5734487.747,413.1249143,1,1,1
20307,1,772.301,195.43,2771.13,43.5728,3060.45,8.63663,3.81365,0.827004,5890014.553,399.9808199,1,1,1
20308,1,761.009,181.901,2757.54,44.6957,3060.45,8.21726,3.6809,0.800623,5718512.206,391.3878902,1,1,1
20309,1,749.775,169.108,2744.62,45.7521,3060.45,7.62641,4.42813,0.797207,5757659.482,420.1635142,1,1,1
20310,1,740.476,157.483,2732.8,46.718,3060.45,6.71612,4.03062,0.793354,5662500.51,371.5789961,1,1,1
20311,1,721.859,136.346,2711.05,48.4973,3060.45,6.11112,1.468,0.786629,5525095.444,407.8552011,1,1,1
20312,1,704.764,116.914,2690.53,50.2465,3060.45,6.06407,1.01226,0.78091,5405450.838,413.6741281,1,1,1
20313,1,680.324,102.502,2663.9,64.3101,3060.45,6.90343,2.67681,0.765786,5484865.392,402.1096106,1,1,1
20314,1,443.613,210.413,251.942,36.2908,5101.22,5.7148,8.84768,0.902435,7417197.785,473.2092802,3,1,1
20317,3,415.48,51.9256,939.398,16.4968,6627.57,18.2902,3.2103,0.845858,8069886.484,336.3805949,2,1,3
20318,1,323.444,178.567,1050.54,63.4036,3141.73,9.01922,2.64821,0.720553,8930379.787,322.5179203,3,1,1
20319,1,302.401,170.971,1071.84,67.5346,3141.73,9.83156,3.52242,0.723925,8415525.949,239.3652138,3,1,1
20320,1,272.221,141.518,1098.38,67.7619,3141.73,12.7059,5.09579,0.731541,8560856.729,370.2820889,3,1,1
20321,1,278.578,148.361,1098.8,36.4335,3141.73,10.0919,2.99913,0.722158,8093821.148,51.53682688,3,1,1
20322,1,279.693,153.416,1094.33,36.3923,3141.73,10.0552,3.33892,0.7227,8232052.227,419.9695071,3,1,1
20323,1,797.815,29.7599,942.48,126.8,5468.71,11.0208,3.08858,0.686114,6765549.506,485.6171302,2,1,1
20324,1,602.033,26.8678,787.706,93.7422,5418.46,14.2813,2.70079,0.630457,7988294.542,316.3452147,1,1,1
20325,1,369.289,204.033,2016.15,132.548,4088.59,20.4332,7.44227,0.508852,8024208.754,250.0177133,1,1,1
20326,1,407.032,166.236,2014.09,106.601,4088.59,23.6617,6.40276,0.488497,8213725.722,251.9620545,1,1,1
20327,1,432.354,140.97,2012.96,93.8235,4088.59,25.076,6.67107,0.473064,8372115.38,250.5380338,1,1,1
20328,1,470.193,103.131,2011.62,85.7983,4088.59,30.7106,10.6157,0.437674,8677425.26,250.8796635,1,1,1
20329,1,495.42,77.9047,2011.12,86.6051,4088.59,36.0529,15.8583,0.448135,8631660.427,251.062324,1,1,1
20330,1,533.258,40.0662,2010.87,98.8444,4088.59,44.4232,9.71584,0.499115,8339949.259,251.3910746,1,1,1
20331,1,545.872,21.2051,2015.77,113.317,4088.59,47.2972,7.02801,0.496409,7989332.85,250.7567381,1,1,1
20332,1,531.248,28.8088,2035.82,126.234,4088.59,45.0611,8.73081,0.490768,5912822.886,402.8298133,1,1,1
20333,1,507.645,67.2339,2041.01,117.954,4088.59,38.4648,8.72807,0.45981,8226596.938,403.33663,1,1,1
20334,1,427.198,147.699,2043.21,124.057,4088.59,26.8293,10.0999,0.473865,7810746.368,403.4603108,1,1,1
20335,1,386.976,190.445,2045.24,144.993,4088.59,21.2447,7.38619,0.498382,5075138.796,201.8061388,1,1,1
20336,1,583.018,45.6326,2501.6,241.713,2752.93,22.9755,7.79585,0.688373,5752916.441,226.7472659,1,1,1
20337,1,469.188,72.8365,2416.11,301.18,2752.93,15.2787,5.97343,0.559929,5528693.669,304.2228895,1,1,1
20338,1,452.677,79.2687,2396.2,318.613,2752.93,13.9742,6.34101,0.476295,5529642.587,315.4579522,1,1,1
20339,1,483.651,132.553,2381.49,359.615,2752.93,16.4677,8.40834,0.536406,6412628.843,295.3802007,1,1,1
20340,1,406.126,167.659,1983.39,84.9291,4992.35,27.244,7.64407,0.514979,7731656.687,248.4412332,1,1,1
20341,1,380.894,192.929,1984.7,105.436,4992.35,23.7043,8.88854,0.521786,5901440.253,248.4374717,1,1,1
20342,1,341.747,181.147,1932.39,112.218,4992.35,34.0208,12.7615,0.539177,5987763.172,422.5666453,1,1,1
20343,1,363.872,155.485,1863.69,91.9369,4992.35,45.3841,17.6422,0.545601,7547713.824,510.0481061,1,1,1
20344,1,343.38,196.928,1987.23,138.899,4992.35,24.7744,12.0759,0.531475,8401398.805,246.9679053,1,1,1
20345,1,396.956,185.049,1879.27,48.4601,4992.35,37.9112,10.4336,0.546692,5739399.061,511.4067364,1,1,1
20346,1,392.26,183.766,1896.8,57.1883,4992.35,34.8362,13.1071,0.541841,5305461.973,256.3704147,1,1,1
20347,1,390.811,183.397,1901.81,60.3909,4992.35,34.1466,12.5884,0.536965,5426012.355,256.579147,1,1,1
20348,1,523.138,74.0898,2604.62,99.4493,1514.44,13.0342,5.58683,0.81627,6229131.554,401.2634001,1,1,1
20349,1,515.065,205.327,2542.93,200.094,3060.45,15.7317,8.30026,0.657682,6068450.847,394.5133138,2,1,1
20350,1,525.763,185.906,2545.6,194.652,3060.45,13.7491,5.86372,0.67571,5528772.67,394.7614822,2,1,1
20351,1,537.378,165.752,2548.54,174.878,3060.45,11.4333,6.45147,0.66635,5929710.065,400.7505392,2,1,1
20352,1,509.338,163.339,2509.5,180.125,3060.45,11.3593,4.24726,0.66401,6322890.524,615.474332,2,1,1
20353,1,587.928,86.4508,2561.32,98.995,3060.45,11.9359,4.53416,0.665059,7408127.09,405.1527254,2,1,1
20354,1,615.7,32.1631,2556.94,57.2755,3060.45,17.8471,6.52137,0.639187,5248148.636,452.6549901,1,1,1
20355,1,611.28,31.5319,2545.07,65.6858,3060.45,18.7929,4.00251,0.619727,5522423.992,214.5046131,1,1,1
20356,1,604.333,32.064,2537.82,71.7873,3060.45,19.3406,4.89849,0.61634,6120939.149,449.9859269,1,1,1
20357,1,568.624,79.7165,2524.16,106.455,3060.45,15.5102,9.68462,0.638241,6490918.231,404.6621467,2,1,1
20358,1,553.712,100.073,2518.93,123.691,3060.45,13.8392,5.11776,0.665311,7796439.495,404.4642348,2,1,1
20359,1,540.501,122.59,2511.19,144.528,3060.45,12.6698,3.52187,0.657484,8341057.559,349.8037294,2,1,1
20360,1,568,108.856,2542.77,123.395,3060.45,11.6579,3.94377,0.669917,7510865.612,302.590886,2,1,1
20361,1,511.629,20.9052,2560.44,142.431,1514.44,14.5258,4.13395,0.795506,4713702.315,50.680696,1,1,1
20362,1,505.752,32.2693,2570.78,131.51,1514.44,14.4335,4.11852,0.793578,4639043.509,531.3889711,1,1,1
20363,1,839.996,12.5959,2646.59,25.355,2752.93,9.07881,11.6077,0.699864,5393158.226,439.0862237,1,1,1
20364,1,800.613,134.417,2691.87,39.9174,2752.93,6.5928,4.40333,0.752639,5992587.57,398.2900761,1,1,1
20365,1,792.855,152.01,2693.34,39.9503,2752.93,6.15182,4.01435,0.75377,5314614.749,199.5089684,1,1,1
20366,1,790.317,157.036,2693.78,39.9596,2752.93,5.91844,4.25644,0.754255,5451267.856,199.5567929,1,1,1
20367,1,751.19,81.299,2701.82,40.1102,2752.93,6.49807,4.07096,0.711318,5790221.014,474.5414941,1,1,1
20368,1,751.059,31.6558,2717.93,29.9174,2752.93,5.9878,3.18285,0.70471,6193692.198,319.2634381,1,1,1
20369,1,699.454,49.4225,2651.63,93.4577,2752.93,13.1146,10.3888,0.754066,7031512.813,259.4569716,1,1,1
20370,1,527.881,34.4559,2496.18,230.145,2752.93,14.0086,7.97295,0.684462,4070886.392,581.9106858,1,1,1
20371,1,496.783,25.7856,2469.25,242.683,2752.93,11.967,8.01717,0.654148,4831611.703,255.8248535,1,1,1
20372,1,473.734,27.8783,2450.09,257.224,2752.93,11.3181,6.52469,0.6366,4919920.618,397.5659588,1,1,1
20373,1,517.549,85.6665,2453.42,286.188,2752.93,18.8612,5.79538,0.656482,5033362.507,304.14161,1,1,1
20374,1,336.661,220.548,2068.94,193.07,4088.59,18.1201,4.10066,0.519479,6611026.009,226.014974,1,1,1
20375,1,296.752,180.889,2072.63,208.099,4088.59,21.0157,6.09352,0.533307,7981897.344,211.9481007,1,1,1
20376,1,276.832,161.224,2074.74,188.997,4088.59,20.958,6.96632,0.541433,7155115.512,212.0654308,1,1,1
20377,1,247.015,131.648,2078.26,160.812,4088.59,20.6555,6.22161,0.5525,8407424.159,212.2850332,1,1,1
20378,1,227.188,111.9,2080.85,142.441,4088.59,23.1914,10.0568,0.561676,8557592.018,212.4440341,1,1,1
20379,1,207.419,92.1772,2083.64,124.153,4088.59,26.1483,9.28971,0.571293,8168613.944,212.5861045,1,1,1
20380,1,187.721,72.4543,2086.61,105.865,4088.59,29.5109,7.3503,0.579793,9274112.437,212.7401497,1,1,1
20381,1,165.195,51.263,2089.98,86.1977,4088.59,31.9868,7.1058,0.588214,7957678.35,276.0092746,1,1,1
20382,1,183.964,57.8634,2118.38,110.067,4088.59,29.1837,7.31707,0.585507,8349897.781,403.2577678,1,1,1
20383,1,261.201,137.454,2107.36,182.766,4088.59,19.0153,5.78664,0.548084,8133104.562,402.4727199,1,1,1
20384,1,330.313,203.856,2100.31,222.344,4088.59,16.7767,3.5514,0.521478,7255967.595,396.9003252,1,1,1
20385,1,158.541,18.5654,2139.13,90.3273,4088.59,31.3386,5.71723,0.588615,6720187.94,199.1140407,1,1,1
20386,1,176.249,37.1425,2136.11,103.438,4088.59,29.983,6.35246,0.588615,6720187.94,177.8478527,1,1,1
20387,1,231.84,96.6289,1999.98,130.008,4992.35,27.3253,6.72643,0.548823,7573868.043,255.9205495,1,1,1
20388,1,309.019,156.459,1978.82,172.021,4992.35,30.2002,9.70857,0.544783,8187027.364,36.82516312,1,1,1
20389,1,269.022,127.219,1995.65,164.065,4992.35,29.4455,9.06038,0.541789,5497184.186,127.691313,1,1,1
20390,1,294.686,150.964,1986.15,182.524,4992.35,29.9214,8.19285,0.542587,7334522.857,423.0560648,1,1,1
20392,1,285.934,53.5663,2199.46,164.96,4534.17,47.651,11.7334,0.603491,4161793.836,11.59900448,1,1,1
20393,1,646.944,226.941,2734.25,46.6363,1514.44,10.9401,11.1577,0.915907,2164604.392,423.089359,1,1,1
20394,1,614.331,176.123,2700.58,25.7635,1514.44,4.61624,2.70961,0.89488,3488967.847,413.0118557,1,1,1
20395,1,580.092,165.149,2668.37,76.8126,1514.44,7.58649,9.45239,0.885207,3793455.232,414.8667375,1,1,1
20396,1,567.401,164.445,2655.8,97.5921,1514.44,8.56985,8.80527,0.880789,3980398.844,405.1931017,1,1,1
20397,1,542.547,125.859,2629.9,91.6545,1514.44,5.68942,6.39773,0.885207,3793455.232,404.5170415,1,1,1
20398,1,556.251,127.897,2642.78,71.4971,1514.44,5.84267,6.75458,0.889959,3322733.84,405.3697346,1,1,1
20399,1,584.997,142.174,2671.7,32.2082,1514.44,5.23494,4.65156,0.89482,3563973.151,470.0430988,1,1,1
20400,1,706.477,184.766,2719.87,49.5325,3060.45,10.4403,5.75566,0.882385,5334644.374,408.2825441,1,1,1
20401,1,688.97,169.903,2700.01,68.3915,3060.45,9.50714,6.08045,0.858841,5606351.18,409.0333982,1,1,1
20402,1,671.606,156.22,2680.14,87.8108,3060.45,8.59291,5.54244,0.822734,5448403.756,409.7602586,1,1,1
20403,1,654.401,144.054,2660.28,107.488,3060.45,7.85815,4.49966,0.807168,5759452.079,410.5371375,1,1,1
20404,1,637.366,133.819,2640.42,116.4,3060.45,7.70547,3.71462,0.788947,5287037.113,411.2468561,1,1,1
20405,1,615.847,130.397,2620.04,124.105,3060.45,8.15412,3.82962,0.763847,4725630.106,481.9010084,1,1,1
20406,1,730.972,146.837,2721.9,47.6094,3060.45,6.14258,2.66946,0.789699,5716337.491,402.450697,1,1,1
20407,1,713.225,126.334,2700.62,49.2917,3060.45,6.05067,1.23088,0.783914,5474569.729,410.4991019,1,1,1
20408,1,696.567,107.794,2680.73,50.9817,3060.45,6.27157,1.68779,0.773227,5581792.784,423.7971976,1,1,1
20409,1,635.231,73.1629,2614.31,72.0404,3060.45,9.25365,4.22563,0.738651,5044775.373,813.6568334,1,1,1
